Date,Earnings,Players,Tournaments,Game
Sep 17,550,6,2,King of Fighters XIV
Sep 17,520,8,1,Melty Blood: Actress Again Current Code
Sep 17,500,5,1,Gears of War 4
Sep 17,450,9,2,Age of Empires III
Sep 17,376.82,9,2,Project M
Sep 17,368.55,4,1,Call of Duty: Infinite Warfare
Sep 17,340,3,1,Guilty Gear XX Accent Core Plus R
Sep 17,300,3,1,Persona 4 Arena Ultimax
Sep 17,280,6,1,Gundam Versus
Sep 17,270,3,1,Dengeki Bunko: Fighting Climax Ignition
Sep 17,250,3,1,Killer Instinct (2013)
Sep 17,240,3,1,Puyo Puyo Tetris
Sep 17,230,3,1,Catherine
Sep 17,200,3,1,Arcana Heart 3: LOVE MAX!!!!!
Sep 17,190,3,1,Koihime Enbu
Sep 17,165,3,1,Ultimate Marvel vs. Capcom 3
Sep 17,140,3,1,Chaos Code: New Sign of Catastrophe
Sep 17,30,3,1,Dead or Alive 5: Last Round
Oct 17,2379387.47,795,78,Counter-Strike: Global Offensive
Oct 17,1968346.47,306,22,Dota 2
Oct 17,1275000,120,3,Heroes of the Storm
Oct 17,1133563.8,398,19,Overwatch
Oct 17,482000,31,3,H1Z1
Oct 17,299704.49,84,11,Hearthstone
Oct 17,279798.48,147,17,Rocket League
Oct 17,200250,24,1,Clash Royale
Oct 17,2.00E+05,48,1,Halo 5: Guardians
Oct 17,110000,68,2,Point Blank
Oct 17,106490,38,7,Street Fighter V
Oct 17,103621.12,83,11,CrossFire
Oct 17,1.00E+05,37,1,World of WarCraft
Oct 17,85600,111,22,Super Smash Bros. Melee
Oct 17,79258.13,100,22,Super Smash Bros. for Wii U
Oct 17,76060,63,9,Tekken 7
Oct 17,75820.04,23,4,Quake Champions
Oct 17,57524.98,85,48,StarCraft II
Oct 17,32000,10,2,iRacing.com
Oct 17,21632.34,139,11,League of Legends
Oct 17,19187.39,61,13,Gwent
Oct 17,17766.42,78,4,Paladins
Oct 17,15858.64,50,3,Rainbow Six Siege
Oct 17,14600,23,12,Hand of the Gods
Oct 17,13000,14,3,Pok<U+00E9>mon VGC
Oct 17,4809,13,3,Pokk<U+00E9>n Tournament DX
Oct 17,4640,30,4,Project M
Oct 17,4605.42,70,7,Age of Empires II
Oct 17,3616.26,33,14,Yu-Gi-Oh! Duel Links
Oct 17,2920,3,1,Street Fighter III: 3rd Strike
Oct 17,2750.93,20,19,WarCraft III
Oct 17,2305.53,20,1,Battlefield 4
Oct 17,1821.1,16,1,Call of Duty: Infinite Warfare
Oct 17,1587.12,12,4,TrackMania 2: Stadium
Oct 17,1576.87,2,1,Clash of Clans
Oct 17,1500,4,1,Call of Duty: Modern Warfare 2
Oct 17,1500,2,1,Tetris
Oct 17,1420,6,2,Dead or Alive 5: Last Round
Oct 17,1399.99,7,1,Chess.com
Oct 17,1252.14,2,2,StarCraft: Brood War
Oct 17,1130,9,3,Injustice 2
Oct 17,1000,8,1,Age of Empires III
Oct 17,990,3,1,Marvel vs. Capcom: Infinite
Oct 17,590.8,12,1,Team Fortress 2
Oct 17,500,8,1,Age of Empires Online
Oct 17,410,3,1,Guilty Gear Xrd REV 2
Oct 17,390,6,2,BlazBlue: Central Fiction
Oct 17,290,3,1,Super Street Fighter II Turbo
Oct 17,280,6,2,Under Night In-Birth EXE: Late[st]
Oct 17,261,3,2,ARMS
Oct 17,250,3,1,Ultimate Marvel vs. Capcom 3
Oct 17,250,3,1,Ultra Street Fighter IV
Oct 17,240,3,1,Mortal Kombat XL
Oct 17,200,1,1,Pokk<U+00E9>n Tournament
Oct 17,190,3,1,Killer Instinct (2013)
Oct 17,170,3,1,King of Fighters XIV
Oct 17,150,8,1,Super Smash Bros.
Oct 17,120,2,1,Soul Calibur V
Oct 17,100,3,1,Windjammers
Oct 17,80,2,1,Super Smash Bros. Brawl
Nov 17,5151883.88,405,21,League of Legends
Nov 17,2039880.48,996,87,Counter-Strike: Global Offensive
Nov 17,1184832.4,306,19,Dota 2
Nov 17,1041000,161,2,Heroes of the Storm
Nov 17,829619.41,126,51,StarCraft II
Nov 17,538592,70,5,Arena of Valor
Nov 17,486850,82,6,PLAYERUNKNOWN’S BATTLEGROUNDS
Nov 17,280000,48,1,World of WarCraft
Nov 17,250000,16,1,Injustice 2
Nov 17,214017.35,103,4,Rainbow Six Siege
Nov 17,184390.21,96,13,Hearthstone
Nov 17,176882.44,39,8,StarCraft: Brood War
Nov 17,175027.76,130,16,Rocket League
Nov 17,153068.66,188,16,Overwatch
Nov 17,132414.84,21,3,Clash Royale
Nov 17,103602.5,31,8,Super Smash Bros. Melee
Nov 17,100600,43,4,Brawlhalla
Nov 17,94225,27,5,Tekken 7
Nov 17,60200,18,3,Street Fighter V
Nov 17,60000,46,3,Gears of War 4
Nov 17,33500,40,2,Pok<U+00E9>mon VGC
Nov 17,32071.43,58,5,Age of Empires II
Nov 17,31854.31,56,14,Call of Duty: World War II
Nov 17,30310.54,34,21,WarCraft III
Nov 17,30000,14,1,World of Tanks Blitz
Nov 17,29363.57,78,17,Quake Champions
Nov 17,28020.72,66,16,Gwent
Nov 17,25000,8,1,Attack on Titan Tribute Game
Nov 17,17500,85,3,Paladins
Nov 17,15785.15,9,3,FIFA 18
Nov 17,15676.62,8,1,Madden NFL 2018
Nov 17,13945.3,34,11,Super Smash Bros. for Wii U
Nov 17,9500,17,7,Hand of the Gods
Nov 17,7933.45,33,3,Team Fortress 2
Nov 17,4694.66,30,1,rFactor 2
Nov 17,3125,0,2,Splatoon 2
Nov 17,2390.91,15,6,CrossFire
Nov 17,2271.5,11,2,Project M
Nov 17,1719.75,25,9,Yu-Gi-Oh! Duel Links
Nov 17,1400,5,1,Chess.com
Nov 17,1173.53,3,1,TrackMania 2: Stadium
Nov 17,1073.91,6,1,Call of Duty 2
Nov 17,695,9,4,ARMS
Nov 17,200,3,1,Marvel vs. Capcom: Infinite
Nov 17,100,3,1,Pokk<U+00E9>n Tournament DX
Nov 17,100,3,1,Windjammers
Dec 17,2588449.65,1699,116,Counter-Strike: Global Offensive
Dec 17,1881980.92,262,15,Dota 2
Dec 17,852716.94,46,7,CrossFire
Dec 17,685444.05,98,12,Hearthstone
Dec 17,416450.84,22,2,Clash Royale
Dec 17,413677.5,51,2,Street Fighter V
Dec 17,351500,82,17,Quake Champions
Dec 17,332063.58,343,22,League of Legends
Dec 17,3.00E+05,60,1,Gears of War 4
Dec 17,3.00E+05,40,1,Heroes of the Storm
Dec 17,3.00E+05,56,1,World of Tanks
Dec 17,250000,33,2,H1Z1
Dec 17,239500,44,9,Call of Duty: World War II
Dec 17,209124.39,89,11,Rocket League
Dec 17,178260,52,2,Arena of Valor
Dec 17,171953.6,99,4,PLAYERUNKNOWN’S BATTLEGROUNDS
Dec 17,120000,24,1,Shadowverse
Dec 17,110856.36,46,10,Gwent
Dec 17,80338.74,102,46,StarCraft II
Dec 17,56951.81,66,17,Super Smash Bros. for Wii U
Dec 17,50000,32,1,Attack on Titan Tribute Game
Dec 17,39047.26,16,5,StarCraft: Brood War
Dec 17,35763.21,38,27,WarCraft III
Dec 17,33455,12,3,Tekken 7
Dec 17,32000,3,1,Old School Runescape
Dec 17,30000,3,1,Marvel vs. Capcom: Infinite
Dec 17,28760.4,22,5,FIFA 18
Dec 17,28452.72,60,3,Rainbow Six Siege
Dec 17,27548.49,53,10,Super Smash Bros. Melee
Dec 17,24845.39,58,7,Overwatch
Dec 17,18000,66,3,Team Fortress 2
Dec 17,10500,68,2,Paladins
Dec 17,5000,1,1,Madden NFL 2018
Dec 17,5000,8,1,Pok<U+00E9>mon VGC
Dec 17,4970.49,30,19,Yu-Gi-Oh! Duel Links
Dec 17,4614.18,15,5,Age of Empires II
Dec 17,4320,255,1,osu!
Dec 17,4178.55,2,1,Power Rangers: Legacy Wars
Dec 17,3000,3,3,iRacing.com
Dec 17,2801,14,2,Chess.com
Dec 17,1100.1,9,3,ARMS
Dec 17,1100,8,2,Lichess
Dec 17,692.57,17,3,TrackMania 2: Stadium
Dec 17,500,5,2,Hand of the Gods
Dec 17,300,3,1,Battlerite
Dec 17,27.3,3,1,Brawlhalla
Jan 18,1429929.6,216,11,Dota 2
Jan 18,1348379.44,558,48,Counter-Strike: Global Offensive
Jan 18,1109486.78,76,11,Hearthstone
Jan 18,785000,50,1,SMITE
Jan 18,208970,49,7,Call of Duty: World War II
Jan 18,2.00E+05,42,3,FIFA 18
Jan 18,2.00E+05,60,1,Gears of War 4
Jan 18,197560.6,80,9,League of Legends
Jan 18,192655.92,106,39,StarCraft II
Jan 18,170000,61,1,Paladins
Jan 18,111032.72,81,6,PLAYERUNKNOWN’S BATTLEGROUNDS
Jan 18,54874.03,69,14,Rocket League
Jan 18,51399.98,23,2,Chess.com
Jan 18,50000,13,1,Hand of the Gods
Jan 18,29067.35,53,7,Super Smash Bros. Melee
Jan 18,25058.13,10,3,Gwent
Jan 18,24862.03,55,11,Super Smash Bros. for Wii U
Jan 18,16000,24,2,Pok<U+00E9>mon VGC
Jan 18,13300,15,4,Tekken 7
Jan 18,12100,16,2,Street Fighter V: Arcade Edition
Jan 18,9745.14,63,7,Rainbow Six Siege
Jan 18,7899.1,78,34,Yu-Gi-Oh! Duel Links
Jan 18,5401.82,17,18,WarCraft III
Jan 18,4682.6,12,2,StarCraft: Brood War
Jan 18,4060,11,2,Guilty Gear Xrd REV 2
Jan 18,3440,9,2,Project M
Jan 18,2297.01,50,8,Overwatch
Jan 18,2282.23,24,5,CrossFire
Jan 18,2250,16,3,Halo 5: Guardians
Jan 18,2084.39,7,2,Quake Champions
Jan 18,1900,8,1,Marvel vs. Capcom: Infinite
Jan 18,1880,10,2,Super Smash Bros.
Jan 18,1715,16,6,Age of Empires II
Jan 18,1500,5,1,Lichess
Jan 18,1280,8,1,Mystery Game Tournament
Jan 18,1184.47,10,2,TrackMania 2: Stadium
Jan 18,1040,8,1,BlazBlue: Central Fiction
Jan 18,1000,8,1,ARMS
Jan 18,920,3,1,Ultimate Marvel vs. Capcom 3
Jan 18,891,3,1,Skullgirls 2nd Encore
Jan 18,790,8,1,Under Night In-Birth EXE: Late[st]
Jan 18,750,9,1,Battlerite
Jan 18,740,8,1,Injustice 2
Jan 18,530,4,2,Pokk<U+00E9>n Tournament DX
Jan 18,520,3,1,Street Fighter III: 3rd Strike
Jan 18,480,3,1,Super Street Fighter II Turbo
Jan 18,440,3,1,Vampire Savior
Jan 18,400,3,1,King of Fighters XIV
Jan 18,400,3,1,Ultra Street Fighter IV
Jan 18,380,3,1,Killer Instinct (2013)
Jan 18,350,3,1,Melty Blood: Actress Again Current Code
Jan 18,340,3,1,Guilty Gear XX Accent Core Plus R
Jan 18,320,3,1,Puyo Puyo Tetris
Jan 18,250,3,1,Arcana Heart 3: Love Max Six Stars!!!!!
Jan 18,250,3,1,Divekick
Jan 18,240,3,1,Catherine
Jan 18,230,3,1,Tatsunoko vs. Capcom: Ultimate All-Stars
Jan 18,130.48,18,1,Xonotic
Jan 18,95.08,6,1,Team Fortress 2
Jan 18,50,1,1,Age of Empires
Jan 18,15.6,2,1,Brawlhalla
Jan 18,0,0,1,World of Tanks Blitz
Feb 18,1470636.47,192,9,Dota 2
Feb 18,891283.48,529,52,Counter-Strike: Global Offensive
Feb 18,512022.85,90,2,Rainbow Six Siege
Feb 18,332411.4,132,5,PLAYERUNKNOWN’S BATTLEGROUNDS
Feb 18,281207.26,64,3,Heroes of the Storm
Feb 18,259000,32,1,Madden NFL 2018
Feb 18,222986.67,77,34,StarCraft II
Feb 18,202248.83,225,14,Overwatch
Feb 18,112339.52,141,12,League of Legends
Feb 18,99797.43,40,8,Call of Duty: World War II
Feb 18,81500,55,6,Halo 5: Guardians
